fecha_pedido,semana,pedido_id,cliente_id,sucursal,asesor,sector_industrial,familia,abc_cliente,usd,kg,posiciones
2026-06-29,2026-06-29,PED00397,CLI001,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,2348.52,2161.3,5
2026-06-29,2026-06-29,PED00397,CLI001,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,B,1245.95,1214.6,2
2026-07-02,2026-06-29,PED00398,CLI010,SUCURSAL OESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1327.42,1158.1,1
2026-07-02,2026-06-29,PED00398,CLI010,SUCURSAL OESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2426.58,2326.7,1
2026-07-08,2026-07-06,PED00399,CLI012,SUCURSAL NORTE,ASESOR TRES,SECTOR AGRO,FAMILIA BETA,C,633.8,454.2,2
2026-07-08,2026-07-06,PED00399,CLI012,SUCURSAL NORTE,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,C,2026.28,2170.1,5
2026-07-09,2026-07-06,PED00400,CLI020,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,A,1017.11,1113.1,1
2026-07-10,2026-07-06,PED00401,CLI023,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA GAMMA,A,1882.11,1825.7,1
2026-07-09,2026-07-06,PED00402,CLI010,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,B,872.81,1121.6,1
2026-07-09,2026-07-06,PED00402,CLI010,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA BETA,B,781.89,597.3,2
2026-07-07,2026-07-06,PED00403,CLI009,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,B,804.14,943.9,5
2026-07-06,2026-07-06,PED00404,CLI023,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,A,579.8,411.0,2
2026-07-07,2026-07-06,PED00405,CLI010,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,B,1527.54,1221.6,1
2026-07-06,2026-07-06,PED00406,CLI012,SUCURSAL NORTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA BETA,B,810.56,938.3,3
2026-07-06,2026-07-06,PED00407,CLI013,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA DELTA,C,2176.11,1829.9,1
2026-07-10,2026-07-06,PED00408,CLI039,SUCURSAL SUR,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,A,1434.15,1416.5,2
2026-07-10,2026-07-06,PED00408,CLI039,SUCURSAL SUR,ASESOR DOS,SECTOR AGRO,FAMILIA BETA,A,1633.01,1560.3,1
2026-07-09,2026-07-06,PED00409,CLI038,SUCURSAL SUR,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA GAMMA,A,2350.4,1746.1,2
2026-07-06,2026-07-06,PED00410,CLI019,SUCURSAL SUR,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA DELTA,B,2012.8,1698.5,2
2026-07-09,2026-07-06,PED00411,CLI016,SUCURSAL SUR,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,B,2220.25,1729.7,4
2026-07-08,2026-07-06,PED00412,CLI038,SUCURSAL SUR,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,A,1978.32,1598.4,1
2026-07-09,2026-07-06,PED00413,CLI014,SUCURSAL SUR,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA ALFA,C,1718.14,1444.0,4
2026-07-07,2026-07-06,PED00414,CLI038,SUCURSAL SUR,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA GAMMA,A,2521.14,3061.7,3
2026-07-06,2026-07-06,PED00415,CLI037,SUCURSAL SUR,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA ALFA,A,1658.72,2007.1,3
2026-07-08,2026-07-06,PED00416,CLI016,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1626.63,1801.4,1
2026-07-10,2026-07-06,PED00417,CLI017,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,A,1402.58,1504.6,2
2026-07-10,2026-07-06,PED00417,CLI017,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,A,1564.5,1536.8,3
2026-07-06,2026-07-06,PED00418,CLI038,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,B,1721.96,1937.8,5
2026-07-07,2026-07-06,PED00419,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,1860.11,1832.3,5
2026-07-10,2026-07-06,PED00420,CLI016,SUCURSAL ESTE,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,A,1007.52,788.1,5
2026-07-07,2026-07-06,PED00421,CLI036,SUCURSAL ESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,B,1937.94,2309.3,4
2026-07-08,2026-07-06,PED00422,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA DELTA,C,961.79,1201.1,1
2026-07-08,2026-07-06,PED00422,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,C,853.44,1060.3,1
2026-07-06,2026-07-06,PED00423,CLI038,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2003.11,2187.5,5
2026-07-10,2026-07-06,PED00424,CLI039,SUCURSAL ESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,2068.56,2642.4,2
2026-07-10,2026-07-06,PED00425,CLI037,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,1886.38,1786.8,5
2026-07-10,2026-07-06,PED00426,CLI009,SUCURSAL OESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA BETA,C,1569.06,1851.1,1
2026-07-09,2026-07-06,PED00427,CLI002,SUCURSAL OESTE,ASESOR DOS,SECTOR AGRO,FAMILIA BETA,B,1226.63,1573.3,5
2026-07-08,2026-07-06,PED00428,CLI010,SUCURSAL OESTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,C,2381.02,2762.3,2
2026-07-08,2026-07-06,PED00428,CLI010,SUCURSAL OESTE,ASESOR DOS,SECTOR AGRO,FAMILIA BETA,C,1760.23,1907.9,3
2026-07-10,2026-07-06,PED00429,CLI004,SUCURSAL OESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA ALFA,B,1481.74,1441.0,3
2026-07-09,2026-07-06,PED00431,CLI010,SUCURSAL OESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2534.97,2751.1,2
2026-07-08,2026-07-06,PED00432,CLI010,SUCURSAL OESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA GAMMA,C,2016.65,2405.8,5
2026-07-17,2026-07-13,PED00433,CLI020,SUCURSAL NORTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA GAMMA,A,1307.53,1541.6,2
2026-07-14,2026-07-13,PED00434,CLI010,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,B,567.02,435.8,1
2026-07-17,2026-07-13,PED00435,CLI009,SUCURSAL NORTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,1557.76,1538.0,3
2026-07-14,2026-07-13,PED00437,CLI012,SUCURSAL NORTE,ASESOR TRES,SECTOR AGRO,FAMILIA ALFA,B,1025.19,1321.8,4
2026-07-16,2026-07-13,PED00438,CLI009,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA BETA,B,615.32,692.0,4
2026-07-17,2026-07-13,PED00439,CLI023,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,A,817.06,918.8,1
2026-07-17,2026-07-13,PED00440,CLI014,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,C,756.76,920.0,2
2026-07-17,2026-07-13,PED00441,CLI014,SUCURSAL NORTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,C,619.06,548.9,3
2026-07-15,2026-07-13,PED00442,CLI023,SUCURSAL NORTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA GAMMA,A,1492.08,1690.1,1
2026-07-15,2026-07-13,PED00442,CLI023,SUCURSAL NORTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA BETA,A,779.12,692.9,3
2026-07-14,2026-07-13,PED00443,CLI010,SUCURSAL NORTE,ASESOR UNO,SECTOR AGRO,FAMILIA BETA,B,570.09,508.7,5
2026-07-14,2026-07-13,PED00443,CLI010,SUCURSAL NORTE,ASESOR UNO,SECTOR AGRO,FAMILIA DELTA,B,2085.53,2548.4,4
2026-07-17,2026-07-13,PED00444,CLI036,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,A,1647.58,1947.6,5
2026-07-16,2026-07-13,PED00445,CLI019,SUCURSAL SUR,ASESOR UNO,SECTOR AGRO,FAMILIA GAMMA,B,2251.1,2828.6,3
2026-07-16,2026-07-13,PED00445,CLI019,SUCURSAL SUR,ASESOR UNO,SECTOR AGRO,FAMILIA DELTA,B,2087.66,1592.8,4
2026-07-13,2026-07-13,PED00446,CLI015,SUCURSAL SUR,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,C,1383.85,1482.9,3
2026-07-13,2026-07-13,PED00446,CLI015,SUCURSAL SUR,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,C,1799.74,2180.3,3
2026-07-13,2026-07-13,PED00447,CLI039,SUCURSAL SUR,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,A,1549.45,1798.5,2
2026-07-13,2026-07-13,PED00447,CLI039,SUCURSAL SUR,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA DELTA,A,2016.94,2259.2,3
2026-07-14,2026-07-13,PED00448,CLI017,SUCURSAL SUR,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA DELTA,C,2204.23,2106.1,3
2026-07-17,2026-07-13,PED00449,CLI017,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2707.52,3421.9,4
2026-07-16,2026-07-13,PED00450,CLI016,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,C,1534.32,1193.4,2
2026-07-14,2026-07-13,PED00451,CLI016,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA DELTA,C,2243.44,2506.4,5
2026-07-14,2026-07-13,PED00452,CLI038,SUCURSAL SUR,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,A,1910.84,2327.1,5
2026-07-17,2026-07-13,PED00453,CLI016,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1999.11,1791.7,3
2026-07-16,2026-07-13,PED00454,CLI038,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,B,846.34,598.8,4
2026-07-13,2026-07-13,PED00455,CLI036,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA BETA,C,2620.6,2232.6,3
2026-07-13,2026-07-13,PED00455,CLI036,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA ALFA,C,684.68,824.2,2
2026-07-15,2026-07-13,PED00456,CLI035,SUCURSAL ESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,C,2681.93,2101.2,5
2026-07-15,2026-07-13,PED00456,CLI035,SUCURSAL ESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA DELTA,C,1243.47,906.2,5
2026-07-14,2026-07-13,PED00457,CLI039,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,B,1472.88,1135.6,1
2026-07-14,2026-07-13,PED00457,CLI039,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,B,834.91,597.3,3
2026-07-14,2026-07-13,PED00458,CLI015,SUCURSAL ESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA DELTA,A,1313.76,1671.7,3
2026-07-14,2026-07-13,PED00458,CLI015,SUCURSAL ESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA BETA,A,2458.15,3029.0,5
2026-07-15,2026-07-13,PED00459,CLI037,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,C,747.73,971.0,5
2026-07-14,2026-07-13,PED00460,CLI036,SUCURSAL ESTE,ASESOR UNO,SECTOR AGRO,FAMILIA GAMMA,B,1814.52,2280.1,1
2026-07-13,2026-07-13,PED00461,CLI018,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA DELTA,A,1023.77,895.4,5
2026-07-13,2026-07-13,PED00461,CLI018,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA ALFA,A,802.08,733.1,2
2026-07-15,2026-07-13,PED00462,CLI036,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA DELTA,C,1116.02,1256.5,4
2026-07-15,2026-07-13,PED00462,CLI036,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA ALFA,C,633.22,557.9,3
2026-07-17,2026-07-13,PED00464,CLI011,SUCURSAL OESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA ALFA,A,1324.44,945.7,5
2026-07-14,2026-07-13,PED00465,CLI012,SUCURSAL OESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA BETA,C,1264.36,1217.5,1
2026-07-13,2026-07-13,PED00467,CLI009,SUCURSAL OESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA GAMMA,C,1935.89,2264.4,5
2026-07-14,2026-07-13,PED00468,CLI002,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,B,1747.52,1979.8,1
2026-07-15,2026-07-13,PED00469,CLI010,SUCURSAL OESTE,ASESOR TRES,SECTOR AGRO,FAMILIA GAMMA,C,1834.99,2324.0,4
2026-07-14,2026-07-13,PED00470,CLI012,SUCURSAL OESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA BETA,C,1549.45,2012.1,3
2026-07-21,2026-07-20,PED00472,CLI010,SUCURSAL NORTE,ASESOR TRES,SECTOR AGRO,FAMILIA BETA,B,615.83,547.8,5
2026-07-24,2026-07-20,PED00473,CLI012,SUCURSAL NORTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,1592.59,1304.0,5
2026-07-20,2026-07-20,PED00474,CLI010,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA DELTA,B,2276.28,2144.3,3
2026-07-21,2026-07-20,PED00475,CLI012,SUCURSAL NORTE,ASESOR TRES,SECTOR AGRO,FAMILIA ALFA,B,760.76,954.2,4
2026-07-23,2026-07-20,PED00476,CLI014,SUCURSAL NORTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA BETA,C,717.23,787.3,1
2026-07-22,2026-07-20,PED00477,CLI014,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA BETA,C,657.09,832.5,5
2026-07-20,2026-07-20,PED00478,CLI013,SUCURSAL NORTE,ASESOR TRES,SECTOR AGRO,FAMILIA ALFA,C,974.93,1236.7,4
2026-07-24,2026-07-20,PED00479,CLI013,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA GAMMA,C,1700.68,1677.1,3
2026-07-20,2026-07-20,PED00480,CLI013,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA DELTA,C,1585.95,1881.3,5
2026-07-23,2026-07-20,PED00481,CLI013,SUCURSAL NORTE,ASESOR UNO,SECTOR AGRO,FAMILIA DELTA,C,1551.09,1265.5,1
2026-07-23,2026-07-20,PED00482,CLI016,SUCURSAL SUR,ASESOR UNO,SECTOR AGRO,FAMILIA ALFA,B,1995.67,2056.6,1
2026-07-23,2026-07-20,PED00483,CLI014,SUCURSAL SUR,ASESOR UNO,SECTOR AGRO,FAMILIA DELTA,C,1668.67,2042.1,2
2026-07-23,2026-07-20,PED00483,CLI014,SUCURSAL SUR,ASESOR UNO,SECTOR AGRO,FAMILIA BETA,C,1457.43,1874.4,1
2026-07-20,2026-07-20,PED00484,CLI036,SUCURSAL SUR,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA BETA,A,1185.44,945.1,2
2026-07-22,2026-07-20,PED00485,CLI017,SUCURSAL SUR,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA DELTA,B,1853.72,1752.5,4
2026-07-21,2026-07-20,PED00486,CLI015,SUCURSAL SUR,ASESOR UNO,SECTOR AGRO,FAMILIA BETA,C,1567.82,1686.4,1
2026-07-23,2026-07-20,PED00487,CLI014,SUCURSAL SUR,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,C,1660.21,2040.1,5
2026-07-20,2026-07-20,PED00488,CLI015,SUCURSAL SUR,ASESOR TRES,SECTOR AGRO,FAMILIA BETA,C,1220.64,1135.2,1
2026-07-20,2026-07-20,PED00488,CLI015,SUCURSAL SUR,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,C,1993.25,2498.9,5
2026-07-24,2026-07-20,PED00489,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA DELTA,C,1094.07,1080.6,5
2026-07-21,2026-07-20,PED00490,CLI039,SUCURSAL ESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA BETA,B,2601.22,3050.9,1
2026-07-24,2026-07-20,PED00491,CLI038,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA DELTA,B,1383.92,1681.6,1
2026-07-24,2026-07-20,PED00492,CLI015,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,A,1845.74,1765.2,1
2026-07-23,2026-07-20,PED00493,CLI035,SUCURSAL ESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,C,749.53,720.5,3
2026-07-20,2026-07-20,PED00494,CLI038,SUCURSAL ESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA GAMMA,B,1580.27,1726.6,3
2026-07-24,2026-07-20,PED00495,CLI038,SUCURSAL ESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,1752.76,2135.1,4
2026-07-22,2026-07-20,PED00496,CLI010,SUCURSAL OESTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA BETA,C,1380.87,1672.0,2
2026-07-20,2026-07-20,PED00497,CLI014,SUCURSAL OESTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,A,1329.25,1409.6,1
2026-07-21,2026-07-20,PED00498,CLI002,SUCURSAL OESTE,ASESOR TRES,SECTOR AGRO,FAMILIA ALFA,B,1587.05,1909.2,3
2026-07-23,2026-07-20,PED00499,CLI012,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,A,1326.82,977.3,2
2026-07-22,2026-07-20,PED00502,CLI002,SUCURSAL OESTE,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,B,1532.47,1445.3,2
2026-07-29,2026-07-27,PED00505,CLI012,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,C,1584.13,2018.3,4
2026-07-29,2026-07-27,PED00505,CLI012,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,C,979.81,1089.5,3
2026-07-29,2026-07-27,PED00506,CLI010,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA BETA,B,645.92,827.8,2
2026-07-28,2026-07-27,PED00507,CLI020,SUCURSAL NORTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA BETA,A,706.19,775.1,2
2026-07-28,2026-07-27,PED00508,CLI011,SUCURSAL NORTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA ALFA,C,844.58,1162.8,1
2026-07-29,2026-07-27,PED00509,CLI014,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA BETA,C,722.52,934.2,2
2026-07-29,2026-07-27,PED00509,CLI014,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA ALFA,C,783.13,1056.6,3
2026-07-30,2026-07-27,PED00510,CLI014,SUCURSAL NORTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA DELTA,C,2106.92,1816.7,2
2026-07-27,2026-07-27,PED00511,CLI011,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA DELTA,C,1942.05,1808.3,3
2026-07-27,2026-07-27,PED00511,CLI011,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,C,1756.68,1810.7,3
2026-07-28,2026-07-27,PED00512,CLI010,SUCURSAL NORTE,ASESOR DOS,SECTOR AGRO,FAMILIA ALFA,B,964.55,1220.0,2
2026-07-28,2026-07-27,PED00514,CLI013,SUCURSAL NORTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA DELTA,C,1831.71,1650.9,1
2026-07-28,2026-07-27,PED00514,CLI013,SUCURSAL NORTE,ASESOR UNO,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,1432.06,1578.1,1
2026-07-31,2026-07-27,PED00515,CLI009,SUCURSAL NORTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA BETA,B,634.55,738.9,1
2026-07-30,2026-07-27,PED00516,CLI038,SUCURSAL SUR,ASESOR UNO,SECTOR INDUSTRIA,FAMILIA ALFA,A,1832.64,1754.4,2
2026-07-27,2026-07-27,PED00517,CLI017,SUCURSAL SUR,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA ALFA,B,1581.5,1204.3,2
2026-07-30,2026-07-27,PED00518,CLI037,SUCURSAL SUR,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,A,1667.31,2070.1,1
2026-07-28,2026-07-27,PED00519,CLI014,SUCURSAL SUR,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2754.35,2481.6,3
2026-07-30,2026-07-27,PED00520,CLI016,SUCURSAL SUR,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA DELTA,B,1649.49,1238.6,1
2026-07-30,2026-07-27,PED00521,CLI014,SUCURSAL SUR,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA DELTA,C,1796.09,1364.2,4
2026-07-28,2026-07-27,PED00522,CLI019,SUCURSAL SUR,ASESOR TRES,SECTOR AGRO,FAMILIA DELTA,B,1943.04,2129.6,1
2026-07-27,2026-07-27,PED00523,CLI014,SUCURSAL SUR,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2060.82,1715.8,3
2026-07-30,2026-07-27,PED00524,CLI016,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2739.91,2637.9,1
2026-07-30,2026-07-27,PED00524,CLI016,SUCURSAL SUR,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA ALFA,C,1443.81,1481.8,4
2026-07-27,2026-07-27,PED00525,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA DELTA,C,980.71,816.5,2
2026-07-31,2026-07-27,PED00526,CLI017,SUCURSAL ESTE,ASESOR UNO,SECTOR AGRO,FAMILIA DELTA,A,1392.03,1512.4,5
2026-07-30,2026-07-27,PED00527,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA BETA,B,2193.67,2271.5,2
2026-07-30,2026-07-27,PED00527,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA DELTA,B,1228.03,1345.6,2
2026-07-27,2026-07-27,PED00528,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA GAMMA,B,1512.05,1628.5,4
2026-07-31,2026-07-27,PED00529,CLI039,SUCURSAL ESTE,ASESOR DOS,SECTOR INDUSTRIA,FAMILIA DELTA,B,1326.71,954.0,3
2026-07-30,2026-07-27,PED00530,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA GAMMA,C,1683.71,1941.0,2
2026-07-30,2026-07-27,PED00530,CLI036,SUCURSAL ESTE,ASESOR DOS,SECTOR AGRO,FAMILIA BETA,C,2632.73,3396.2,4
2026-07-27,2026-07-27,PED00531,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA ALFA,C,673.49,637.0,4
2026-07-28,2026-07-27,PED00532,CLI037,SUCURSAL ESTE,ASESOR TRES,SECTOR INDUSTRIA,FAMILIA DELTA,C,988.5,1163.9,2
2026-07-27,2026-07-27,PED00533,CLI014,SUCURSAL OESTE,ASESOR UNO,SECTOR AGRO,FAMILIA GAMMA,A,2563.69,2470.2,4
2026-07-27,2026-07-27,PED00533,CLI014,SUCURSAL OESTE,ASESOR UNO,SECTOR AGRO,FAMILIA BETA,A,1265.64,1002.8,2
2026-07-28,2026-07-27,PED00534,CLI001,SUCURSAL OESTE,ASESOR TRES,SECTOR CONSTRUCCION,FAMILIA BETA,B,1697.44,1623.3,2
2026-07-30,2026-07-27,PED00536,CLI012,SUCURSAL OESTE,ASESOR TRES,SECTOR AGRO,FAMILIA ALFA,C,1641.45,1261.4,3
2026-07-28,2026-07-27,PED00537,CLI010,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,C,1346.92,1104.6,2
2026-07-27,2026-07-27,PED00538,CLI011,SUCURSAL OESTE,ASESOR UNO,SECTOR AGRO,FAMILIA GAMMA,C,2249.33,2722.2,1
2026-07-29,2026-07-27,PED00540,CLI009,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA BETA,C,1677.38,1419.3,5
2026-07-29,2026-07-27,PED00540,CLI009,SUCURSAL OESTE,ASESOR DOS,SECTOR CONSTRUCCION,FAMILIA GAMMA,C,2003.06,2163.7,5
